Date,Close,Sentiment_Score,Sentiment_Score_LinearFill,Close_logged
2017-09-28,23.5,0.1857,0.1857,3.1570004211501135
2017-09-29,26.540000915527344,0.45783333333333337,0.45783333333333337,3.278653063400193
2017-10-02,23.559999465942386,-0.09405000000000002,-0.09405000000000002,3.1595503361154056
2017-10-03,20.809999465942386,,-0.06646666666666667,3.035433614742034
2017-10-04,20.850000381469727,,-0.038883333333333325,3.0373539665407203
2017-10-05,22.01000022888184,-0.011299999999999977,-0.011299999999999977,3.0914969059373636
2017-10-06,23.20000076293945,,-0.47505,3.1441523115575847
2017-10-09,24.540000915527344,-0.9388,-0.9388,3.2003044765903175
2017-10-10,22.93000030517578,0.0,0.0,3.132446110178831
2017-10-11,23.65999984741211,,0.002371428571428572,3.1637858521010482
2017-10-12,23.6299991607666,,0.004742857142857144,3.1625170556832254
2017-10-13,23.020000457763672,,0.007114285714285716,3.136363423179213
2017-10-16,22.190000534057614,,0.009485714285714288,3.0996417610119926
2017-10-17,22.09000015258789,,0.011857142857142861,3.095125024339581
2017-10-18,22.049999237060547,,0.014228571428571432,3.0933125672924255
2017-10-19,22.030000686645508,,0.016600000000000004,3.092405191982908
2017-10-20,21.8700008392334,,0.018971428571428577,3.0851158730624024
2017-10-23,20.3700008392334,,0.02134285714285715,3.014063271438193
2017-10-24,19.770000457763672,,0.023714285714285722,2.984165660336985
2017-10-25,18.920000076293945,,0.026085714285714292,2.9402195676561815
2017-10-26,18.56999969482422,,0.028457142857142865,2.921547358930808
2017-10-27,18.790000915527344,,0.030828571428571438,2.933324862149553
2017-10-30,19.5,,0.03320000000000001,2.970414465569701
2017-10-31,20.3799991607666,,0.03557142857142858,3.014553986615314
2017-11-01,19.799999237060547,,0.03794285714285715,2.9856818991681933
2017-11-02,19.75,,0.040314285714285726,2.9831534913471307
2017-11-03,19.549999237060547,,0.0426857142857143,2.972975247406338
2017-11-06,19.34000015258789,,0.04505714285714287,2.9621754979149046
2017-11-07,19.1299991607666,,0.047428571428571445,2.951257739582145
2017-11-08,18.84000015258789,0.04980000000000001,0.04980000000000001,2.935982277247362
2017-11-09,29.190000534057614,-0.9404,-0.9404,3.3738262031619333
2017-11-10,33.25,0.622325,0.622325,3.5040547671018634
2017-11-13,42.709999084472656,-0.564,-0.564,3.7544330634174736
2017-11-14,36.95000076293945,0.6597,0.6597,3.6095656680420984
2017-11-15,39.31999969482422,-0.7096,-0.7096,3.6717332875176285
2017-11-16,39.790000915527344,,-0.5220466666666667,3.6836156474478177
2017-11-17,38.59000015258789,,-0.3344933333333333,3.6529931795036057
2017-11-20,39.02000045776367,,-0.14693999999999996,3.664074346926479
2017-11-21,37.2599983215332,,0.04061333333333339,3.6179203201260233
2017-11-22,40.599998474121094,0.22816666666666674,0.22816666666666674,3.703768029024462
2017-11-23,40.599998474121094,0.22816666666666674,0.22816666666666674,3.703768029024462
2017-11-24,39.47000122070313,0.0,0.0,3.675540920602121
2017-11-27,46.52000045776367,0.4404,0.4404,3.8398823374906113
2017-11-28,46.43000030517578,-0.3982,-0.3982,3.837945808604645
2017-11-29,44.86999893188477,0.5023,0.5023,3.803769396183229
2017-11-30,43.900001525878906,,0.047799999999999954,3.781914354839187
2017-12-01,43.54999923706055,-0.4067,-0.4067,3.77390968577981
2017-12-04,41.72999954223633,,-0.3163933333333333,3.731220283633807
2017-12-05,39.45000076293945,,-0.22608666666666666,3.6750340666312864
2017-12-06,44.2599983215332,,-0.13577999999999996,3.79008129670002
2017-12-07,42.52000045776367,,-0.04547333333333331,3.749974564239591
2017-12-08,44.790000915527344,0.044833333333333315,0.044833333333333315,3.8019849206596494
2017-12-11,47.97999954223633,,-0.07175000000000001,3.87078424787083
2017-12-12,46.95000076293945,,-0.18833333333333335,3.8490832219043134
2017-12-13,45.459999084472656,,-0.30491666666666667,3.816832798285212
2017-12-14,46.1500015258789,-0.4215,-0.4215,3.8318969940123253
2017-12-15,52.31000137329102,0.3112,0.3112,3.9571875836354544
2017-12-18,56.099998474121094,-0.17306666666666667,-0.17306666666666667,4.027135785329383
2017-12-19,56.58000183105469,,-0.2477625,4.035655598235645
2017-12-20,52.88999938964844,,-0.3224583333333333,3.9682142735378703
2017-12-21,53.849998474121094,,-0.39715416666666664,3.98620237526667
2017-12-22,51.61999893188477,-0.47185,-0.47185,3.94390917359858
2017-12-25,51.61999893188477,-0.47185,-0.47185,3.94390917359858
2017-12-26,54.86999893188477,,-0.5266571428571428,4.004966731604596
2017-12-27,54.7599983215332,,-0.5814642857142858,4.002959969768918
2017-12-28,53.18999862670898,,-0.6362714285714286,3.973870382935632
2017-12-29,51.77999877929688,,-0.6910785714285714,3.947003950748592
2018-01-01,51.77999877929688,,-0.7458857142857143,3.947003950748592
2018-01-02,52.06999969482422,,-0.8006928571428572,3.9525889613139324
2018-01-03,55.43999862670898,-0.8555,-0.8555,4.015301330110886
2018-01-04,51.2400016784668,,-0.27975000000000005,3.9365205097854963
2018-01-05,46.27999877929688,0.296,0.296,3.8347098759490037
2018-01-08,47.47000122070313,-0.7399,-0.7399,3.8600979582784807
2018-01-09,44.72999954223633,,-0.6415111111111111,3.800644407210827
2018-01-10,44.709999084472656,,-0.5431222222222223,3.800197169768874
2018-01-11,43.86999893188477,,-0.4447333333333333,3.7812306908308413
2018-01-12,43.38000106811523,,-0.34634444444444445,3.7699985300210246
2018-01-15,43.38000106811523,,-0.2479555555555556,3.7699985300210246
2018-01-16,39.18999862670898,,-0.14956666666666663,3.6684215771696658
2018-01-17,41.540000915527344,,-0.051177777777777766,3.726656840487623
2018-01-18,40.7599983215332,,0.04721111111111109,3.707701167175259
2018-01-19,40.22000122070313,0.1456,0.1456,3.6943644146951553
2018-01-22,43.61999893188477,,0.20774615384615386,3.7755157362866596
2018-01-23,42.61999893188477,,0.2698923076923077,3.7523236016091093
2018-01-24,42.25,,0.33203846153846156,3.7436043538031827
2018-01-25,44.099998474121094,,0.3941846153846154,3.786459747852371
2018-01-26,42.90999984741211,,0.45633076923076926,3.759104895447435
2018-01-29,42.36000061035156,,0.5184769230769231,3.746204535141883
2018-01-30,41.52000045776367,,0.5806230769230769,3.7261752498827696
2018-01-31,40.61999893188477,,0.6427692307692308,3.704260529856935
2018-02-01,39.91999816894531,,0.7049153846153846,3.6868774055751588
2018-02-02,40.459999084472656,,0.7670615384615385,3.700313809111637
2018-02-05,40.16999816894531,,0.8292076923076923,3.6931204027885487
2018-02-06,41.900001525878906,,0.8913538461538462,3.7352858633452493
2018-02-07,45.68999862670898,0.9535,0.9535,3.821879425518471
2018-02-08,43.70000076293945,,0.9597714285714286,3.777348119560113
2018-02-09,42.459999084472656,,0.9660428571428571,3.748562434712996
2018-02-12,43.22999954223633,,0.9723142857142857,3.7665346880905126
2018-02-13,43.02000045776367,,0.9785857142857143,3.7616651344803014
2018-02-14,44.849998474121094,,0.9848571428571429,3.8033235544829784
2018-02-15,45.63999938964844,,0.9911285714285714,3.820784511620703
2018-02-16,48.13000106811523,0.9974,0.9974,3.873905705507314
2018-02-19,48.13000106811523,0.9974,0.9974,3.873905705507314
2018-02-20,51.18000030517578,,0.693975,3.9353488366944362
2018-02-21,51.099998474121094,0.39055,0.39055,3.9337844673490143
2018-02-22,42.04999923706055,-0.7906,-0.7906,3.7388593682753313
2018-02-23,41.52000045776367,0.4007666666666667,0.4007666666666667,3.7261752498827696
2018-02-26,40.43999862670898,,0.35048333333333337,3.6998193601935405
2018-02-27,40.90999984741211,,0.3002,3.711374528211464
2018-02-28,40.77000045776367,,0.24991666666666668,3.7079465280591157
2018-03-01,38.72000122070313,,0.19963333333333333,3.6563562939347998
2018-03-02,37.56999969482422,0.14934999999999998,0.14934999999999998,3.6262058514630193
2018-03-05,39.0,,0.23906666666666665,3.6635616461296463
2018-03-06,38.58000183105469,,0.3287833333333333,3.652734054938823
2018-03-07,38.88999938964844,,0.4185,3.6607371324733498
2018-03-08,38.68999862670898,,0.5082166666666666,3.655581133217693
2018-03-09,38.5,,0.5979333333333333,3.6506582412937387
2018-03-12,37.86999893188477,,0.68765,3.6341592137089176
2018-03-13,37.36999893188477,,0.7773666666666667,3.6208682149152347
2018-03-14,36.93000030517578,,0.8670833333333333,3.6090242371280996
2018-03-15,36.27000045776367,0.9568,0.9568,3.590990965915811
2018-03-16,35.86000061035156,0.75095,0.75095,3.5796224851973872
2018-03-19,33.84999847412109,,0.5621583333333333,3.5219389542806194
2018-03-20,34.72999954223633,,0.3733666666666667,3.547603853575341
2018-03-21,34.25,,0.18457500000000004,3.5336865647082343
2018-03-22,33.509998321533196,,-0.004216666666666646,3.5118438516606827
2018-03-23,32.060001373291016,,-0.19300833333333334,3.4676091900164345
2018-03-26,34.59000015258789,-0.3818,-0.3818,3.543564627360407
2018-03-27,33.0,,0.06170000000000003,3.4965075614664802
2018-03-28,31.29999923706055,,0.5052000000000001,3.443618073171045
2018-03-29,31.10000038146973,0.9487,0.9487,3.437207831451096
2018-03-30,31.10000038146973,0.9487,0.9487,3.437207831451096
2018-04-02,30.32999992370605,,0.9413138888888889,3.412137319185028
2018-04-03,30.290000915527344,,0.9339277777777778,3.4108176552645446
2018-04-04,32.27000045776367,,0.9265416666666666,3.4741380202492955
2018-04-05,31.76000022888184,,0.9191555555555555,3.458207643585542
2018-04-06,31.36000061035156,,0.9117694444444444,3.445533214944948
2018-04-09,32.610000610351555,,0.9043833333333333,3.4846190085179267
2018-04-10,32.27000045776367,,0.8969972222222222,3.4741380202492955
2018-04-11,32.009998321533196,,0.8896111111111111,3.466048301546069
2018-04-12,33.689998626708984,,0.882225,3.5172010166558896
2018-04-13,32.689998626708984,,0.8748388888888888,3.487069178726604
2018-04-16,33.02000045776367,,0.8674527777777777,3.4971134523552063
2018-04-17,35.97999954223633,0.8600666666666666,0.8600666666666666,3.582963215799661
2018-04-18,31.71999931335449,-0.29295,-0.29295,3.456947375119563
2018-04-19,32.700000762939446,,-0.14936666666666668,3.4873751012346887
2018-04-20,32.56999969482422,,-0.0057833333333333625,3.483391609918299
2018-04-23,32.27000045776367,,0.13779999999999998,3.4741380202492955
2018-04-24,32.400001525878906,,0.28138333333333326,3.4781584698933106
2018-04-25,31.8799991607666,,0.42496666666666655,3.4619788275972523
2018-04-26,32.90999984741211,,0.5685499999999999,3.493776558318728
2018-04-27,32.700000762939446,,0.7121333333333331,3.4873751012346887
2018-04-30,32.540000915527344,,0.8557166666666665,3.482470129926335
2018-05-01,32.970001220703125,0.9993,0.9993,3.4955980941083014
2018-05-02,33.360000610351555,,0.9389,3.5073575957864556
2018-05-03,31.020000457763672,,0.8785,3.434632172505442
2018-05-04,31.54999923706055,,0.8181,3.451573564805306
2018-05-07,33.169998168945305,,0.7577,3.501645797756828
2018-05-08,33.11999893188477,,0.6973,3.5001372972672025
2018-05-09,36.08000183105469,0.6369,0.6369,3.5857387459442744
2018-05-10,35.459999084472656,-0.1531,-0.1531,3.5684052748274673
2018-05-11,35.139999389648445,,-0.06874444444444446,3.5593400653898115
2018-05-14,35.29999923706055,,0.015611111111111103,3.5638829423262353
2018-05-15,34.080001831054695,,0.09996666666666665,3.5287107556892443
2018-05-16,34.439998626708984,,0.18432222222222222,3.539218639684645
2018-05-17,34.259998321533196,,0.2686777777777778,3.5339784439039468
2018-05-18,35.400001525878906,,0.3530333333333333,3.566711863243652
2018-05-21,34.740001678466804,,0.43738888888888894,3.5478918091280645
2018-05-22,34.040000915527344,,0.5217444444444445,3.527536330600806
2018-05-23,34.549999237060554,0.6061,0.6061,3.542407528131495
2018-05-24,35.9900016784668,,0.5548500000000001,3.583241168727971
2018-05-25,38.540000915527344,0.5036,0.5036,3.65169668674147
2018-05-28,38.540000915527344,0.5036,0.5036,3.65169668674147
2018-05-29,38.599998474121094,,0.542625,3.6532522369402427
2018-05-30,38.45000076293945,,0.58165,3.6493587157940315
2018-05-31,37.459999084472656,,0.620675,3.6232736725758103
2018-06-01,37.06999969482422,0.6597,0.6597,3.6128080089302217
2018-06-04,38.02999877929688,,0.68704,3.6383752898417425
2018-06-05,40.2599983215332,,0.71438,3.695358378520964
2018-06-06,39.45000076293945,,0.7417199999999999,3.6750340666312864
2018-06-07,39.56999969482422,,0.76906,3.6780712476850312
2018-06-08,39.2400016784668,0.7964,0.7964,3.6696966774715447
2018-06-11,41.459999084472656,,0.7937666666666666,3.7247290849254493
2018-06-12,41.459999084472656,,0.7911333333333334,3.7247290849254493
2018-06-13,43.43000030517578,0.7885,0.7885,3.7711504535735734
2018-06-14,45.02000045776367,,0.7247181818181818,3.807106845646593
2018-06-15,43.29999923706055,,0.6609363636363637,3.768152617388595
2018-06-18,44.93000030517578,,0.5971545454545455,3.8051057298743185
2018-06-19,45.27000045776367,,0.5333727272727273,3.812644571559722
2018-06-20,46.75,,0.4695909090909091,3.844814255734696
2018-06-21,45.36999893188477,,0.4058090909090909,3.8148510701335487
2018-06-22,44.709999084472656,,0.34202727272727274,3.800197169768874
2018-06-25,42.0099983215332,,0.2782454545454546,3.7379076452273075
2018-06-26,43.9900016784668,,0.2144636363636364,3.783962373516272
2018-06-27,41.41999816894531,,0.15068181818181825,3.7237638117604193
2018-06-28,41.61999893188477,0.08689999999999998,0.08689999999999998,3.7285807953019794
2018-06-29,42.61999893188477,0.8016,0.8016,3.7523236016091093
2018-07-02,43.290000915527344,,0.7899499999999999,3.7679216826025916
2018-07-03,45.540000915527344,0.7783,0.7783,3.8185910807393997
2018-07-04,45.540000915527344,0.7783,0.7783,3.8185910807393997
2018-07-05,45.40999984741211,,0.6391625,3.815732341749633
2018-07-06,46.70000076293945,0.5000249999999999,0.5000249999999999,3.8437441810118846
2018-07-09,46.33000183105469,,0.6659833333333333,3.8357897389505653
2018-07-10,45.9900016784668,,0.8319416666666666,3.8284240180481746
2018-07-11,45.90999984741211,0.9979,0.9979,3.8266829549374997
2018-07-12,48.31000137329102,,0.9822500000000001,3.8776386069929556
2018-07-13,48.7599983215332,0.9666,0.9666,3.886910270190043
2018-07-16,48.2599983215332,,0.95338,3.8766030254172166
2018-07-17,51.38999938964844,,0.94016,3.9394435891272837
2018-07-18,49.5,,0.92694,3.901972669574645
2018-07-19,49.790000915527344,,0.91372,3.907814179041867
2018-07-20,49.77000045776367,0.9005,0.9005,3.907412402068045
2018-07-23,49.7400016784668,,0.55245,3.906809472120067
2018-07-24,46.90999984741211,0.2044,0.2044,3.8482308690875873
2018-07-25,48.709999084472656,,0.4303,3.885884329022981
2018-07-26,48.63999938964844,,0.6562,3.8844462251095653
2018-07-27,47.540000915527344,0.8821,0.8821,3.86157148119009
2018-07-30,44.310001373291016,,0.82271,3.7912104162041986
2018-07-31,45.41999816894531,,0.76332,3.81595249636357
2018-08-01,45.6500015258789,,0.7039300000000001,3.8210036404665826
2018-08-02,46.459999084472656,,0.6445400000000001,3.8385917076365517
2018-08-03,46.47000122070313,0.5851500000000001,0.5851500000000001,3.8388069693655145
2018-08-06,47.849998474121094,,0.787475,3.8680710860101666
2018-08-07,47.41999816894531,0.9898,0.9898,3.8590440420237058
2018-08-08,47.25,0.0,0.0,3.855452653939752
2018-08-09,57.31999969482422,0.43293333333333334,0.43293333333333334,4.048649597635899
2018-08-10,58.04999923706055,0.14146,0.14146,4.061304695001102
2018-08-13,55.38000106811523,,-0.04700500000000002,4.014218537029837
2018-08-14,55.790000915527344,,-0.23547000000000004,4.021594658267678
2018-08-15,54.5099983215332,,-0.42393500000000006,3.998384140284283
2018-08-16,57.04999923706055,-0.6124,-0.6124,4.043928062934913
2018-08-17,56.06999969482422,0.9125,0.9125,4.026600904692817
2018-08-20,57.02999877929688,,0.75118,4.043577423763868
2018-08-21,58.75,,0.58986,4.073291153024268
2018-08-22,59.68999862670898,,0.42854000000000003,4.089164479173505
2018-08-23,60.09000015258789,,0.26722,4.095843440885159
2018-08-24,63.2599983215332,0.1059,0.1059,4.147253191344673
2018-08-27,64.09999847412111,,0.1419,4.160444340121961
2018-08-28,62.9900016784668,0.1779,0.1779,4.142976010280397
2018-08-29,59.91999816894531,,0.19165000000000001,4.093010308650641
2018-08-30,60.68000030517578,,0.20540000000000003,4.105614159509596
2018-08-31,59.4900016784668,,0.21915,4.085808259414081
2018-09-03,59.4900016784668,,0.23290000000000002,4.085808259414081
2018-09-04,63.20000076293945,,0.24665000000000004,4.146304313224639
2018-09-05,61.349998474121094,,0.2604,4.116595146285218
2018-09-06,63.599998474121094,,0.27415,4.15261344635427
2018-09-07,65.23000335693361,0.28790000000000004,0.28790000000000004,4.177919537271036
2018-09-10,68.70999908447266,,-0.22409999999999997,4.229894735718471
2018-09-11,70.9800033569336,-0.7361,-0.7361,4.262398194512427
2018-09-12,70.94000244140625,0.9987,0.9987,4.261834483760562
2018-09-13,70.61000061035156,,0.9550000000000001,4.257171786172237
2018-09-14,71.12000274658203,0.9113,0.9113,4.264368629824631
2018-09-17,69.75,,0.9215333333333333,4.244917420701475
2018-09-18,72.06999969482422,,0.9317666666666666,4.277637864701914
2018-09-19,70.61000061035156,,0.942,4.257171786172237
2018-09-20,72.86000061035156,,0.9522333333333334,4.288539799957464
2018-09-21,72.44999694824219,,0.9624666666666667,4.28289662664443
2018-09-24,73.06999969482422,0.9727,0.9727,4.291417881626641
2018-09-25,73.02999877929688,,0.867,4.290870298916927
2018-09-26,73.33999633789062,,0.7613000000000001,4.295106112709863
2018-09-27,74.73999786376953,,0.6556000000000001,4.31401539547518
2018-09-28,73.02999877929688,0.5499,0.5499,4.290870298916927
2018-10-01,76.4800033569336,0.9829,0.9829,4.337029312636105
2018-10-02,71.63999938964844,,0.6836833333333334,4.271653568672807
2018-10-03,72.56999969482422,,0.38446666666666673,4.284551609084785
2018-10-04,66.81999969482422,0.08525,0.08525,4.202002432361478
2018-10-05,66.94000244140625,-0.7096,-0.7096,4.20379673225474
2018-10-08,65.63999938964844,,-0.70705,4.184185256923421
2018-10-09,64.5,-0.7045,-0.7045,4.1666652238017265
2018-10-10,56.45000076293945,,-0.022400000000000087,4.033355304110985
2018-10-11,56.08000183105469,0.6597,0.6597,4.026779275377096
2018-10-12,60.40999984741211,-0.1531,-0.1531,4.101154651624778
2018-10-15,61.68999862670898,,0.23057777777777777,4.122121820960386
2018-10-16,63.65999984741211,,0.6142555555555556,4.153556419457027
2018-10-17,60.84000015258789,0.9979333333333334,0.9979333333333334,4.108247469899111
2018-10-18,57.0099983215332,,0.9695555555555556,4.043226661601869
2018-10-19,54.09000015258789,,0.9411777777777778,3.9906493287043356
2018-10-22,53.90999984741211,0.9128,0.9128,3.9873159866331584
2018-10-23,54.09000015258789,,0.9236125,3.9906493287043356
2018-10-24,50.7400016784668,,0.934425,3.9267145872508906
2018-10-25,52.04999923706055,,0.9452375,3.9522047804031595
2018-10-26,51.81999969482422,,0.95605,3.9477761692448134
2018-10-29,50.47000122070313,,0.9668625,3.9213791245388783
2018-10-30,52.2599983215332,,0.977675,3.9562312279748464
2018-10-31,55.599998474121094,,0.9884875,4.018183173812671
2018-11-01,57.83000183105469,0.9993,0.9993,4.057507703832839
2018-11-02,57.88999938964844,0.7623,0.7623,4.058544647547614
2018-11-05,56.849998474121094,,0.8804000000000001,4.040416193356107
2018-11-06,55.61999893188477,0.9985,0.9985,4.018542829602021
2018-11-07,58.86000061035156,0.9898,0.9898,4.075161753174874
2018-11-08,45.7400016784668,0.4396999999999999,0.4396999999999999,3.822973225290454
2018-11-09,43.93999862670898,0.42095,0.42095,3.782825035702685
2018-11-12,41.459999084472656,,0.467945,3.7247290849254493
2018-11-13,42.43999862670898,,0.51494,3.7480912813873695
2018-11-14,43.20000076293945,,0.561935,3.7658405129107
2018-11-15,44.52999877929688,,0.60893,3.7961630919205605
2018-11-16,44.58000183105469,,0.655925,3.7972853690311785
2018-11-19,42.66999816894531,,0.70292,3.753496054287916
2018-11-20,40.86000061035156,,0.749915,3.710151604327106
2018-11-21,40.25,,0.79691,3.6951100038645723
2018-11-22,40.25,,0.843905,3.6951100038645723
2018-11-23,39.91999816894531,0.8909,0.8909,3.6868774055751588
2018-11-26,41.209999084472656,,0.8815466666666667,3.7186809231345803
2018-11-27,39.22000122070313,,0.8721933333333334,3.669186851892706
2018-11-28,38.93000030517578,,0.86284,3.6617651694614546
2018-11-29,40.84000015258789,,0.8534866666666667,3.709661997032701
2018-11-30,40.75,,0.8441333333333334,3.7074558396868715
2018-12-03,42.16999816894531,,0.8347800000000001,3.7417090243376783
2018-12-04,39.77999877929688,,0.8254266666666668,3.6833642427394726
2018-12-05,39.77999877929688,,0.8160733333333334,3.6833642427394726
2018-12-06,40.81999969482422,,0.8067200000000001,3.709172149905565
2018-12-07,37.91999816894531,,0.7973666666666667,3.635478629099513
2018-12-10,37.20000076293945,,0.7880133333333333,3.616308781788226
2018-12-11,35.810001373291016,,0.77866,3.578227222359713
2018-12-12,35.169998168945305,,0.7693066666666667,3.5601933944229187
2018-12-13,33.740001678466804,,0.7599533333333334,3.5186841268649105
2018-12-14,33.419998168945305,0.7506,0.7506,3.5091544683780573
2018-12-17,32.11999893188477,,0.49465000000000003,3.4694788558246614
2018-12-18,31.34000015258789,,0.23870000000000002,3.444895241796665
2018-12-19,30.61000061035156,,-0.017249999999999988,3.421326772896934
2018-12-20,29.65999984741211,-0.2732,-0.2732,3.389799331565218
2018-12-21,27.28000068664551,-0.1655,-0.1655,3.306153858145551
2018-12-24,27.170000076293945,,-0.2738333333333334,3.302113426246278
2018-12-25,27.170000076293945,,-0.38216666666666665,3.302113426246278
2018-12-26,30.35000038146973,,-0.49050000000000005,3.412796530074526
2018-12-27,30.459999084472656,,-0.5988333333333333,3.4164143174103065
2018-12-28,30.15999984741211,,-0.7071666666666667,3.406516538080475
2018-12-31,30.63999938964844,-0.8155,-0.8155,3.4223063249523005
2019-01-01,30.63999938964844,-0.8155,-0.8155,3.4223063249523005
2019-01-02,32.52000045776367,,-0.65605,3.4818552987559834
2019-01-03,30.10000038146973,-0.4966,-0.4966,3.404525184428243
2019-01-04,33.72999954223633,,0.2445,3.5183876355021484
2019-01-07,42.18000030517578,0.9856,0.9856,3.741946182285711
2019-01-08,40.88000106811523,,0.8546,3.710640972023512
2019-01-09,42.099998474121094,0.7236,0.7236,3.7400477044441804
2019-01-10,40.15999984741211,-0.3111,-0.3111,3.6928714715839743
2019-01-11,39.56999969482422,-0.4019,-0.4019,3.6780712476850312
2019-01-14,39.459999084472656,,-0.31512666666666667,3.6752874773930664
2019-01-15,40.4900016784668,,-0.22835333333333332,3.701055071497929
2019-01-16,39.88999938964844,,-0.14157999999999998,3.686125650616449
2019-01-17,41.63000106811523,,-0.05480666666666667,3.7288210868642278
2019-01-18,40.97999954223633,0.031966666666666664,0.031966666666666664,3.713084131640337
2019-01-21,40.97999954223633,0.031966666666666664,0.031966666666666664,3.713084131640337
2019-01-22,39.90999984741211,,0.14647500000000002,3.6866269152373428
